nct_id,ticker,brief_title,official_title,lead_sponsor,collaborators,study_type,overall_status,phases,interventions,conditions,start_date,primary_completion_date,completion_date,results_first_posted_date,last_update_posted_date,source
NCT05134948,BMY,A Study to Assess Relatlimab and Nivolumab Fixed-dose Combination in Chinese Participants With Advanced Solid Tumors,A Phase 1/2 Study of Relatlimab (Anti-LAG-3 Monoclonal Antibody) and Nivolumab (Anti-PD-1 Monoclonal Antibody) Fixed-dose Combination in Chinese Participants With Advanced Solid Tumors (RELATIVITY 059),Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,BMS-986213,Advanced Solid Tumors,2021-11-30,2025-09-01,2025-10-24,,2025-12-03,clinicaltrials.gov_api_v2
NCT05136677,BMY,A Study to Evaluate Nivolumab in Combination With Ipilimumab Versus Pemetrexed With Cisplatin or Carboplatin for Unresectable Pleural Mesothelioma in Chinese Participants,"A Phase II, Randomized, Open-label Trial of Nivolumab in Combination With Ipilimumab Versus Pemetrexed With Cisplatin or Carboplatin as First-line Therapy for Unresectable Pleural Mesothelioma in Chinese Participants",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE2,Nivolumab|Ipilimumab|Pemetrexed|Cisplatin|Carboplatin,"Mesothelioma, Malignant",2022-01-25,2025-11-12,2025-11-12,,2026-01-23,clinicaltrials.gov_api_v2
NCT05148546,BMY,Neoadjuvant Study With Combination Immuno-oncology for Primary Clear Cell Renal Cell Cancer,"Prospective, Randomized, Neoadjuvant Phase II Study With Combination Immuno-oncology in Primary Clear Cell Renal Cancer at Risk for Recurrence or Distant Metastases (NESCIO-trial)",The Netherlands Cancer Institute,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Neoadjuvant nivolumab|Neoadjuvant ipilimumab|Neoadjuvant relatlimab,Renal Cell Carcinoma,2022-04-28,2025-04-22,2029-04-01,,2025-09-30,clinicaltrials.gov_api_v2
NCT05150236,BMY,EVOLUTION: 177Lu-PSMA Therapy Versus 177Lu-PSMA in Combination With Ipilimumab and Nivolumab for Men With mCRPC,Phase II Study of Radionuclide 177Lu-PSMA Therapy Versus 177Lu-PSMA in Combination With Ipilimumab and Nivolumab for Men With MetastaticCastration Resistant Prostate Cancer (mCRPC),Australian and New Zealand Urogenital and Prostate Cancer Trials Group,Prostate Cancer Foundation of Australia|Bristol-Myers Squibb|Advanced Accelerator Applications|University of Sydney,INTERVENTIONAL,UNKNOWN,PHASE2,177Lu-PSMA-617|Ipilimumab|Nivolumab,"Prostatic Neoplasms|Genital Neoplasms, Male|Urogenital Neoplasms|Prostate Cancer|Neoplasms by Site|Neoplasms|Prostatic Disease",2022-04-29,2024-08-31,2024-12-01,,2023-12-15,clinicaltrials.gov_api_v2
NCT05169684,BMY,A Study of BMS-986218 or BMS-986218 Plus Nivolumab in Combination With Docetaxel in Participants With Metastatic Castration-resistant Prostate Cancer,"A Phase 2, Open-label, Randomized Controlled Trial of BMS-986218 or BMS-986218 Plus Nivolumab in Combination With Docetaxel in Participants With Metastatic Castration-resistant Prostate Cancer",Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE2,BMS-986218|Docetaxel|Nivolumab,"Prostatic Neoplasms, Castration-Resistant",2022-02-14,2023-12-06,2023-12-06,2025-06-10,2025-06-10,clinicaltrials.gov_api_v2
NCT05200143,BMY,"Study of Ipilimumab, Nivolumab, and Cabozantinib in Patients With Cutaneous Melanoma","A Phase II, Single-Arm Clinical Trial Evaluating the Triplet Combination of Ipilimumab, Nivolumab, and Cabozantinib in Patients With Anti-PD-1(L1) Refractory Cutaneous Melanoma",Providence Health & Services,Bristol-Myers Squibb|Exelixis,INTERVENTIONAL,TERMINATED,PHASE2,Ipilimumab|Nivolumab|Cabozantinib,Refractory Cutaneous Melanoma,2022-06-08,2023-09-11,2024-07-23,2024-09-19,2024-09-19,clinicaltrials.gov_api_v2
NCT05200988,BMY,Checkpoint Inhibition and Chemoradiotherapy as Bladder Sparing Treatment in UC,A Phase 2 Clinical Study to Assess Efficacy of Induction Ipilimumab/Nivolumab to Spare the Bladder in Urothelial Bladder Cancer,The Netherlands Cancer Institute,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Ipilimumab + nivolumab,Urothelial Carcinoma|Bladder Cancer,2022-03-14,2025-09-05,2027-09-05,,2024-03-18,clinicaltrials.gov_api_v2
NCT05213312,BMY,Study of Neoadjuvant Nivolumab or Placebo Plus Chemotherapy Followed by Surgery and Adjuvant Treatment in Subjects With Resectable ESCC,"A Randomized, Multicenter, Double Blind, Phase II Study of Neoadjuvant Nivolumab or Placebo Plus Chemotherapy Followed by Surgery and Adjuvant Treatment in Subjects With Resectable Esophageal Squamous Cell Carcinoma",Shanghai Zhongshan Hospital,Bristol-Myers Squibb,INTERVENTIONAL,UNKNOWN,PHASE2|PHASE3,Nivolumab|Cisplatin|Paclitaxel|5Fluorouracil|Esophagectomy (minimally invasive),Esophageal Squamous Cell Carcinoma,2022-06-01,2022-11-01,2024-03-01,,2022-06-15,clinicaltrials.gov_api_v2
NCT05215470,BMY,CLARA: Somatic and Germline Mechanisms That Impact Renal Cancer Immunotherapy,CLARA: Characterization of Somatic and Germline Mechanisms That Impact the Immunotherapy Treatment and Prognosis of Patients With Renal Cancer,Hospital das Clínicas de Ribeirão Preto,Bristol-Myers Squibb|Fundação de Amparo à Pesquisa do Estado de São Paulo,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Nivolumab|Ipilimumab,Renal Cancer Metastatic,2022-01-18,2024-11-30,2026-11-30,,2024-07-03,clinicaltrials.gov_api_v2
NCT05219435,BMY,Study of NIVOLUMAB/IPILIMUMAB Maintenance in Unresectable Locally Advanced or Metastatic Urothelial Cancer,Phase II Non Randomized Clinical Trial of NIVOLUMAB/IPILIMUMAB Maintenance Following First-line Chemotherapy in Unresectable Locally Advanced or Metastatic Urothelial Cancer.,Spanish Oncology Genito-Urinary Group,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Nivolumab|Ipilimumab,Urothelial Cancer,2022-07-06,2025-09-01,2025-12-01,,2025-09-24,clinicaltrials.gov_api_v2
NCT05236608,BMY,A Study to Evaluate the Combination of Nivolumab With ADG106 in Metastatic NSCLC,A Phase 1b/2 Study to Evaluate the Combination of Nivolumab (Anti PD1 Monoclonal Ab) With ADG106 (4-1-BB Agonist Monoclonal Ab) in Metastatic NSCLC After Progression With antiPD1 Therapy and Platinum-based Chemotherapy (ADIVO Lung Study),"National University Hospital, Singapore",Adagene Inc|Bristol-Myers Squibb|Singapore Translational Cancer Consortium,INTERVENTIONAL,UNKNOWN,PHASE1|PHASE2,Nivolumab|ADG106,Metastatic Non Small Cell Lung Cancer,2021-11-12,2024-05-01,2024-05-01,,2022-03-25,clinicaltrials.gov_api_v2
NCT05255601,BMY,"A Study to Evaluate the Safety, Tolerability, Drug Levels, and Preliminary Efficacy of Relatlimab Plus Nivolumab in Pediatric and Young Adults With Hodgkin and Non-Hodgkin Lymphoma","A Phase 1/2 Study of the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of Relatlimab Plus Nivolumab in Pediatric and Young Adult Participants With Recurrent or Refractory Classical Hodgkin Lymphoma and Non-Hodgkin Lymphoma",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,Relatlimab|Nivolumab,"Lymphoma, Non-Hodgkin|Hodgkin Disease",2022-09-13,2025-12-03,2025-12-03,,2026-02-25,clinicaltrials.gov_api_v2
NCT05297565,BMY,A Study to Compare Nivolumab Administered Subcutaneously vs Intravenous in Melanoma Participants Following Complete Resection,"A Phase 3, Open Label, Randomized, Non-Inferiority Pharmacokinetic Study of Nivolumab Subcutaneous (Nivo SC) Versus Intravenous (Nivo IV) Administration in Participants With Stage IIIA/B/C/D or Stage IV Adjuvant Melanoma Following Complete Resection",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE3,Nivolumab/rHuPH20|Nivolumab,Melanoma,2022-08-02,2024-02-08,2024-02-08,2025-02-27,2025-02-27,clinicaltrials.gov_api_v2
NCT05298592,BMY,A Study of BMS-986406 as Monotherapy and Combination Therapies in Participants With Advanced Tumors,A Phase 1 First-in-human Study of BMS-986406 as Monotherapy and Combination Therapies in Participants With Advanced Malignant Tumors,Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1,BMS-986406|Nivolumab|Carboplatin|Pemetrexed|Paclitaxel,Advanced Cancer,2022-03-31,2024-08-16,2024-08-16,,2024-09-26,clinicaltrials.gov_api_v2
NCT05302921,BMY,Neoadjuvant Dual Checkpoint Inhibition and Cryoablation in Relapsed/Refractory Pediatric Solid Tumors,"Phase II Study Investigating the Efficacy of Neoadjuvant Dual Checkpoint Inhibition and Cryoablation Therapy in Children, Adolescents, and Young Adults With Relapsed/Refractory Solid Tumors",Children's National Research Institute,Bristol-Myers Squibb,INTERVENTIONAL,COMPLETED,PHASE2,Cryoablation Therapy|Nivolumab|Ipilimumab,Osteosarcoma|Ewing Sarcoma|Rhabdomyosarcoma|Relapsed Pediatric Solid Tumor|Refractory Pediatric Solid Tumor|Melanoma|Hepatoblastoma|Hepatocellular Carcinoma|Neuroblastoma|Wilms Tumor,2022-02-18,2024-03-12,2024-03-12,,2025-01-01,clinicaltrials.gov_api_v2
NCT05328908,BMY,A Study of Nivolumab-relatlimab Fixed-dose Combination Versus Regorafenib or TAS-102 in Participants With Later-lines of Metastatic Colorectal Cancer,"A Phase 3, Randomized, Open-label Study of Relatlimab-nivolumab Fixed-dose Combination Versus Regorafenib or Trifluridine + Tipiracil (TAS-102) for Participants With Later-lines of Metastatic Colorectal Cancer",Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE3,Nivolumab-relatlimab FDC|Regorafenib|TAS-102,Colorectal Neoplasms,2022-04-28,2025-07-14,2025-07-14,,2025-08-13,clinicaltrials.gov_api_v2
NCT05337137,BMY,A Study of Nivolumab and Relatlimab in Combination With Bevacizumab in Advanced Liver Cancer,"A Phase 1/2, Safety Confirmation, Placebo-controlled, Randomized Study of Nivolumab in Combination With Relatlimab and Bevacizumab in Treatment-naive Advanced/Metastatic Hepatocellular Carcinoma",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,Relatlimab|Nivolumab|Bevacizumab|Placebo,"Carcinoma, Hepatocellular",2022-05-05,2025-07-05,2025-11-18,,2026-01-12,clinicaltrials.gov_api_v2
NCT05352828,BMY,Autologous CD30.CAR-T in Combination With Nivolumab in cHL Patients After Failure of Frontline Therapy,Phase 1b Study Evaluating the Safety and Efficacy of Autologous CD30.CAR-T in Combination With PD-1 Checkpoint Inhibitor (Nivolumab) in Relapsed or Refractory Classical Hodgkin Lymphoma Patients After Failure of Frontline Therapy (ACTION),Tessa Therapeutics,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE1,Nivolumab|Autologous CD30.CAR-T|Fludarabine|Bendamustine,Classical Hodgkin Lymphoma|Hodgkin Disease Refractory|Hodgkin Disease Recurrent,2022-07-25,2025-12-15,2037-12-15,,2023-04-03,clinicaltrials.gov_api_v2
NCT05369832,BMY,An Open-label Study of Ozanimod in Moderate to Severe Ulcerative Colitis in Clinical Practice,"A Phase 4, Prospective, Open-label Study of Ozanimod to Explore the Safety, Efficacy, Quality of Life, and Biomarker Response in Participants With Moderate to Severe Ulcerative Colitis in Clinical Practice",Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE4,Ozanimod,"Colitis, Ulcerative",2022-12-16,2025-01-21,2025-04-11,2026-02-10,2026-02-10,clinicaltrials.gov_api_v2
NCT05375084,BMY,SHP2 Inhibitor BBP-398 in Combination With Nivolumab in Patients With Advanced Non-Small Cell Lung Cancer With a KRAS Mutation,A Phase 1 Study of the SHP2 Inhibitor BBP-398 (Formerly Known as IACS-15509) in Combination With the Programmed Death Receptor-1 Blocking Antibody Nivolumab in Patients With Advanced Non-Small Cell Lung Cancer With a KRAS Mutation,"Navire Pharma Inc., a BridgeBio company",Bristol-Myers Squibb,INTERVENTIONAL,TERMINATED,PHASE1,BBP-398 with nivolumab,Non Small Cell Lung Cancer|Solid Tumor,2022-10-20,2024-04-12,2024-07-15,,2024-12-12,clinicaltrials.gov_api_v2
NCT05393674,BMY,Fedratinib in Combination With Nivolumab,A Phase II Study of Fedratinib and Nivolumab Combination in Patients With Myelofibrosis and Resistance or Suboptimal Response to JAK-inhibitor Treatment,Institut für Klinische Krebsforschung IKF GmbH at Krankenhaus Nordwest,"Prof. F. Heidel, MH Hannover|Celgene International II S.á.r.l.",INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Fedratinib Oral Capsule [Inrebic]|Nivolumab,Primary Myelofibrosis|Secondary Myelofibrosis,2022-06-14,2026-03-31,2026-06-30,,2025-12-24,clinicaltrials.gov_api_v2
NCT05407441,BMY,Tazemetostat+Nivo/Ipi in INI1-Neg/SMARCA4-Def Tumors,TAZNI: A Phase I/II Combination Trial of Tazemetostat With Nivolumab and Ipilimumab for Children With INI1-Negative or SMARCA4-Deficient Tumors,"Susan Chi, MD","Bristol-Myers Squibb|Epizyme, Inc.",INTERVENTIONAL,RECRUITING,PHASE1|PHASE2,Tazemetostat|Nivolumab|Ipilimumab,Atypical Teratoid Rhabdoid Tumor|INI1 (SMARCB1)-Deficient Primary CNS Malignant Tumors|SMARCA4-deficient Primary CNS Malignant Tumors|Malignant Rhabdoid Tumor (MRT)|Rhabdoid Tumor of the Kidney (RTK)|Epithelioid Sarcoma|Chordoma,2023-08-10,2027-02-01,2029-02-01,,2025-10-03,clinicaltrials.gov_api_v2
NCT05407675,BMY,A Study to Evaluate the Safety and Tolerability of BMS-986408 Alone and in Combination With Nivolumab or Nivolumab and Ipilimumab in Participants With Advanced Solid Tumors,A Phase 1/2 Study of BMS-986408 Alone and in Combination With Nivolumab or With Nivolumab and Ipilimumab in Participants With Advanced Solid Tumors,Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,BMS-986408|Nivolumab|Ipilimumab|Platinum-doublet chemotherapy|Rabeprazole,Advanced Solid Tumors,2022-08-02,2024-08-22,2025-07-24,2025-10-03,2025-10-03,clinicaltrials.gov_api_v2
NCT05418972,BMY,"A Phase 2 Clinical Trial of Neoadjuvant Relatlimab and Nivolumab in High Risk, Clinical Stage II Cutaneous Melanoma","A Phase 2, Open Label, Single Arm, Clinical Trial of Neoadjuvant Relatlimab and Nivolumab in High Risk, Clinical Stage II Cutaneous Melanoma",Melanoma Institute Australia,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Relatlimab and nivolumab fixed dose combination (FDC),Stage II Melanoma,2023-08-14,2025-12-11,2035-10-01,,2026-02-05,clinicaltrials.gov_api_v2
NCT05470985,BMY,"A Study to Evaluate the Efficacy, Safety, and Drug Levels of Oral Ozanimod in Pediatric Participants With Moderately to Severely Active Crohn's Disease With an Inadequate Response to Conventional Therapy","A Phase 2/3, Multicenter, Randomized, Double-blind Study to Evaluate the Efficacy, Safety, Pharmacokinetics and Pharmacodynamics of Oral Ozanimod (RPC1063) in Pediatric Participants With Moderately to Severely Active Crohn's Disease With an Inadequate Response to Conventional Therapy",Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE2|PHASE3,Ozanimod,Crohn Disease,2023-08-22,2024-09-13,2024-09-13,2025-04-22,2025-04-22,clinicaltrials.gov_api_v2
NCT05472506,BMY,Oral AHR Antagonist in Combination With Nivolumab in Patients With PD-1 Resistant Metastatic or Recurrent Head and Neck Cancer,"A Phase 1b, Open-Label, Single-Arm Dose-Expansion Study of IK-175, an Oral Aryl Hydrocarbon Receptor Inhibitor, in Combination With Nivolumab in Patients With Primary PD-1 Inhibitor Resistant Metastatic or Locally Incurable, Recurrent HNSCC",Ikena Oncology,Bristol-Myers Squibb,INTERVENTIONAL,WITHDRAWN,PHASE1,IK-175 + nivolumab,Head and Neck Squamous Cell Carcinoma|Head and Neck Cancer|Head Cancer|Neck Cancer|Head Cancer Neck|Neck Carcinoma,2023-03-01,2023-04-01,2023-04-01,,2024-03-15,clinicaltrials.gov_api_v2
NCT05472623,BMY,Neoadjuvant KRAS G12C Directed Therapy With Adagrasib (MRTX849) With or Without Nivolumab,Phase 2 Trial of Neoadjuvant KRAS G12C Directed Therapy With Adagrasib (MRTX849) With or Without Nivolumab in Resectable Non-Small Cell Lung Cancer (Neo-KAN),Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Mirati Therapeutics Inc.|Bristol-Myers Squibb,INTERVENTIONAL,WITHDRAWN,PHASE2,Adagrasib|Adagrasib/Nivolumab,Resectable Non-Small Cell Lung Cancer,2023-03-21,2025-06-01,2025-09-01,,2025-09-15,clinicaltrials.gov_api_v2
NCT05478499,BMY,Efficacy and Safety of Deucravacitinib Versus Placebo in Participants With Moderate-to-severe Scalp Psoriasis,"A Phase 3B/4, Multicenter, Randomized, Double-blind Placebo-controlled Study to Evaluate the Efficacy and Safety of Deucravacitinib in Participants With Moderate-to-severe Scalp Psoriasis (PSORIATYK SCALP)",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE4,Deucravacitinib|Placebo,Psoriasis,2022-10-06,2024-01-11,2024-10-17,2025-03-13,2025-10-28,clinicaltrials.gov_api_v2
NCT05492123,BMY,Nivolumab-ipilimumab and Chemoradiation for Cervical Cancer,"Randomized Phase II Study to Evaluate Induction Nivolumab-Ipilimumab, Followed by Nivolumab With Chemoradiotherapy Versus Chemoradiotherapy for Advanced Cervical Cancer",Hospital Israelita Albert Einstein,Bristol-Myers Squibb|Brava,INTERVENTIONAL,RECRUITING,PHASE2,Nivolumab 40 mg in 4 ml Injection|Ipilimumab 200 MG in 40 ML Injection|Chemoradiation,Uterine Cervical Neoplasms,2022-08-30,2026-12-31,2028-03-31,,2024-01-05,clinicaltrials.gov_api_v2
NCT05496192,BMY,A Study of Nivolumab Intravenous (IV) to Subcutaneous (SC) Switch in Adjuvant Melanoma and Bladder Cancer,A Phase II Study of Adjuvant Nivolumab Switch From Intravenous (IV) to Subcutaneous (SC) Use in Participants With Resected Stage III or Stage IV Melanoma or High Risk Invasive Urothelial Carcinoma Originating in the Bladder,Bristol-Myers Squibb,,INTERVENTIONAL,WITHDRAWN,PHASE2,Nivolumab/rHuPH20|Nivolumab,Melanoma|Urothelial Carcinoma,2023-05-31,2024-06-24,2026-06-24,,2023-04-14,clinicaltrials.gov_api_v2
NCT05498480,BMY,Study of Relatlimab in Combination With Nivolumab in Chinese Participants,A Phase 1 Study of Relatlimab (Anti-LAG-3 Monoclonal Antibody) in Combination With Nivolumab (Anti-PD-1 Monoclonal Antibody) in Chinese Participants With Advanced Solid Tumors,Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1,Relatlimab|Nivolumab,Advanced Solid Tumors,2022-07-27,2024-01-18,2024-01-18,,2024-02-20,clinicaltrials.gov_api_v2
NCT05500092,BMY,"An Open Label, Randomized Study of Neoadjuvant Nivolumab and Chemotherapy, With or Without Sub-ablative Stereotactic Body Radiation Therapy, for Resectable Stage IIA to IIIB Non-small Cell Lung Cancer","An Open Label, Randomized Study of Neoadjuvant Nivolumab and Chemotherapy, With or Without Sub-ablative Stereotactic Body Radiation Therapy, for Resectable Stage IIA to IIIB Non-small Cell Lung Cancer",Montefiore Medical Center,Bristol-Myers Squibb|Penn State University|Washington University School of Medicine,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Nivolumab|(8gy x 3)|Platinum Doublet,Resectable Stage IIA to IIIB Non-small Cell Lung Cancer,2023-01-25,2025-07-01,2030-05-01,,2026-01-28,clinicaltrials.gov_api_v2
NCT05502315,BMY,Study of Cabozantinib and Nivolumab in Metastatic Castration Resistant Prostate Cancer,A Phase 2 Study of Cabozantinib and Nivolumab in Metastatic Castration Resistant Prostate Cancer,"Rana McKay, MD",Exelixis|Bristol-Myers Squibb,INTERVENTIONAL,RECRUITING,PHASE2,Cabozantinib|Nivolumab,Castration-resistant Prostate Cancer|Metastatic Cancer,2023-02-02,2026-04-12,2027-04-12,,2026-01-23,clinicaltrials.gov_api_v2
NCT05543629,BMY,A Study of BMS-986442 With Nivolumab With or Without Chemotherapy in Solid Tumors and Non-small Cell Lung Cancer,A Phase 1b/2 Study of BMS-986442 in Combination With Nivolumab or Nivolumab and Chemotherapies in Participants With Advanced Solid Tumors and Non-small Cell Lung Cancer,Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE1|PHASE2,BMS-986442|Nivolumab|Docetaxel|Carboplatin|Pemexetred|Paclitaxel,Advanced Solid Tumors|Non-small Cell Lung Cancer,2022-10-04,2024-09-12,2024-09-12,2025-03-18,2025-03-18,clinicaltrials.gov_api_v2
NCT05556265,BMY,A Study to Evaluate Efficacy and Safety of Deucravacitinib in Participants With Alopecia Areata,"A Multi-center, Randomized, Double-blind, Placebo-controlled, Parallel Group, Phase 2 Study to Evaluate Clinical Efficacy and Safety of Deucravacitinib (BMS-986165) in Participants With Alopecia Areata",Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE2,Deucravacitinib|Placebo,Alopecia Areata,2022-11-08,2024-01-06,2024-05-16,2025-02-28,2025-05-31,clinicaltrials.gov_api_v2
