date,ticker,event_type,drug_name,therapeutic_area,outcome,source,application_type,active_ingredient,sponsor_raw,px_1d_ret_pct,px_5d_ret_pct,days_to_event,as_of_date
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,29,2022-05-19
2022-05-19,BMY,APPROVAL,Opdivo+Yervoy - ESCC,Oncology,APPROVED,manual,,,,-1.38,0.74,0,2022-05-19
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,64,2022-05-19
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,28,2022-05-20
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,63,2022-05-20
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,25,2022-05-23
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,60,2022-05-23
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,24,2022-05-24
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,59,2022-05-24
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,23,2022-05-25
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,58,2022-05-25
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,22,2022-05-26
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,57,2022-05-26
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,21,2022-05-27
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,56,2022-05-27
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,17,2022-05-31
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,52,2022-05-31
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,16,2022-06-01
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,51,2022-06-01
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,15,2022-06-02
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,50,2022-06-02
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,14,2022-06-03
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,49,2022-06-03
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,11,2022-06-06
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,46,2022-06-06
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,10,2022-06-07
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,45,2022-06-07
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,9,2022-06-08
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,44,2022-06-08
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,8,2022-06-09
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,43,2022-06-09
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,7,2022-06-10
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,42,2022-06-10
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,4,2022-06-13
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,39,2022-06-13
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,3,2022-06-14
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,38,2022-06-14
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,2,2022-06-15
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,37,2022-06-15
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,1,2022-06-16
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,36,2022-06-16
2022-06-17,ABBV,APPROVAL,Rinvoq - CD,Immunology,APPROVED,manual,,,,-0.63,10.05,0,2022-06-17
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,35,2022-06-17
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,87,2022-06-21
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,31,2022-06-21
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,86,2022-06-22
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,30,2022-06-22
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,85,2022-06-23
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,29,2022-06-23
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,84,2022-06-24
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,28,2022-06-24
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,81,2022-06-27
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,25,2022-06-27
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,80,2022-06-28
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,24,2022-06-28
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,79,2022-06-29
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,23,2022-06-29
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,78,2022-06-30
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,22,2022-06-30
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,77,2022-07-01
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,21,2022-07-01
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,73,2022-07-05
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,17,2022-07-05
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,72,2022-07-06
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,16,2022-07-06
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,71,2022-07-07
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,15,2022-07-07
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,70,2022-07-08
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,14,2022-07-08
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,67,2022-07-11
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,11,2022-07-11
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,66,2022-07-12
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,10,2022-07-12
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,65,2022-07-13
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,9,2022-07-13
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,64,2022-07-14
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,8,2022-07-14
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,63,2022-07-15
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,7,2022-07-15
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,90,2022-07-15
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,60,2022-07-18
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,4,2022-07-18
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,87,2022-07-18
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,59,2022-07-19
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,3,2022-07-19
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,86,2022-07-19
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,58,2022-07-20
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,2,2022-07-20
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,85,2022-07-20
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,57,2022-07-21
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,1,2022-07-21
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,84,2022-07-21
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,56,2022-07-22
2022-07-22,GILD,APPROVAL,Sunlenca (lenacapavir),Infectious Disease,APPROVED,manual,,,,-0.34,-2.07,0,2022-07-22
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,83,2022-07-22
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,53,2022-07-25
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,80,2022-07-25
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,52,2022-07-26
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,79,2022-07-26
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,51,2022-07-27
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,78,2022-07-27
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,50,2022-07-28
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,77,2022-07-28
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,49,2022-07-29
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,76,2022-07-29
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,46,2022-08-01
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,73,2022-08-01
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,45,2022-08-02
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,72,2022-08-02
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,44,2022-08-03
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,71,2022-08-03
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,43,2022-08-04
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,70,2022-08-04
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,42,2022-08-05
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,69,2022-08-05
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,39,2022-08-08
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,66,2022-08-08
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,38,2022-08-09
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,65,2022-08-09
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,37,2022-08-10
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,64,2022-08-10
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,36,2022-08-11
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,63,2022-08-11
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,35,2022-08-12
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,62,2022-08-12
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,32,2022-08-15
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,59,2022-08-15
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,31,2022-08-16
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,58,2022-08-16
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,30,2022-08-17
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,57,2022-08-17
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,29,2022-08-18
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,56,2022-08-18
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,28,2022-08-19
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,55,2022-08-19
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,25,2022-08-22
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,52,2022-08-22
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,24,2022-08-23
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,51,2022-08-23
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,23,2022-08-24
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,50,2022-08-24
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,22,2022-08-25
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,49,2022-08-25
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,21,2022-08-26
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,48,2022-08-26
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,18,2022-08-29
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,45,2022-08-29
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,17,2022-08-30
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,44,2022-08-30
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,16,2022-08-31
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,43,2022-08-31
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,15,2022-09-01
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,42,2022-09-01
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,14,2022-09-02
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,41,2022-09-02
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,10,2022-09-06
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,37,2022-09-06
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,9,2022-09-07
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,36,2022-09-07
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,8,2022-09-08
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,35,2022-09-08
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,7,2022-09-09
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,34,2022-09-09
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,4,2022-09-12
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,31,2022-09-12
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,3,2022-09-13
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,30,2022-09-13
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,2,2022-09-14
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,29,2022-09-14
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,90,2022-09-15
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,1,2022-09-15
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,28,2022-09-15
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,89,2022-09-16
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,90,2022-09-16
2022-09-16,BMY,APPROVAL,Sotyktu (deucravacitinib),Dermatology,APPROVED,manual,,,,-0.36,-1.49,0,2022-09-16
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,27,2022-09-16
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,86,2022-09-19
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,87,2022-09-19
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,24,2022-09-19
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,85,2022-09-20
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,86,2022-09-20
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,23,2022-09-20
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,84,2022-09-21
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,85,2022-09-21
2022-12-20,BIIB,ADCOM,Lecanemab (Leqembi),Neurology,POSITIVE,manual,,,,1.1,-3.64,90,2022-09-21
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,22,2022-09-21
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,83,2022-09-22
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,84,2022-09-22
2022-12-20,BIIB,ADCOM,Lecanemab (Leqembi),Neurology,POSITIVE,manual,,,,1.1,-3.64,89,2022-09-22
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,21,2022-09-22
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,82,2022-09-23
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,83,2022-09-23
2022-12-20,BIIB,ADCOM,Lecanemab (Leqembi),Neurology,POSITIVE,manual,,,,1.1,-3.64,88,2022-09-23
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,20,2022-09-23
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,79,2022-09-26
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,80,2022-09-26
2022-12-20,BIIB,ADCOM,Lecanemab (Leqembi),Neurology,POSITIVE,manual,,,,1.1,-3.64,85,2022-09-26
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,17,2022-09-26
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,78,2022-09-27
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,79,2022-09-27
2022-12-20,BIIB,ADCOM,Lecanemab (Leqembi),Neurology,POSITIVE,manual,,,,1.1,-3.64,84,2022-09-27
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,16,2022-09-27
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,77,2022-09-28
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,78,2022-09-28
2022-12-20,BIIB,ADCOM,Lecanemab (Leqembi),Neurology,POSITIVE,manual,,,,1.1,-3.64,83,2022-09-28
2022-10-13,MRK,CRL,Vericiguat - sNDA,Cardiology,REJECTED,manual,,,,2.29,2.79,15,2022-09-28
2022-12-14,AMGN,ADCOM,Lumakras full approval,Oncology,NEGATIVE,manual,,,,-0.42,-2.2,76,2022-09-29
2022-12-15,AMGN,CRL,Lumakras full approval,Oncology,REJECTED,manual,,,,-1.84,-2.17,77,2022-09-29
