filing_id,date,ticker,form_type,sec_emb_000,sec_emb_001,sec_emb_002,sec_emb_003,sec_emb_004,sec_emb_005,sec_emb_006,sec_emb_007,sec_emb_008,sec_emb_009,sec_emb_010,sec_emb_011,sec_emb_012,sec_emb_013,sec_emb_014,sec_emb_015,sec_emb_016,sec_emb_017,sec_emb_018,sec_emb_019,sec_emb_020,sec_emb_021,sec_emb_022,sec_emb_023,sec_emb_024,sec_emb_025,sec_emb_026,sec_emb_027,sec_emb_028,sec_emb_029,sec_emb_030,sec_emb_031,sec_emb_032,sec_emb_033,sec_emb_034,sec_emb_035,sec_emb_036,sec_emb_037,sec_emb_038,sec_emb_039,sec_emb_040,sec_emb_041,sec_emb_042,sec_emb_043,sec_emb_044,sec_emb_045,sec_emb_046,sec_emb_047,sec_emb_048,sec_emb_049,sec_emb_050,sec_emb_051,sec_emb_052,sec_emb_053,sec_emb_054,sec_emb_055,sec_emb_056,sec_emb_057,sec_emb_058,sec_emb_059,sec_emb_060,sec_emb_061,sec_emb_062,sec_emb_063
biib_10q_20231108_000087504523000038,2023-11-08,BIIB,10-Q,-5.9231386,0.46529222,-1.6981659,-2.7801425,1.1514187,-0.48880947,1.0702434,-0.49377543,0.8301592,0.2943036,-0.14740317,-0.4739679,0.2655021,0.07669085,-0.14667535,-0.22891998,0.20219177,-0.45026135,0.021469355,0.19346586,-0.0020797253,0.10155818,0.097697616,0.008080244,0.3671633,0.31497025,-0.016520381,-0.2259016,0.023283243,0.14873874,-0.275885,0.3868873,-0.14111906,-0.27959907,0.07593858,0.11680794,0.2220127,-0.035925627,0.12428808,-0.17573804,-0.14411455,-0.008264542,-0.0227952,-0.0045222044,-0.22414672,-0.03236422,-0.025918663,-0.23272538,-0.101522684,0.0036486983,0.1751877,0.16269311,0.017983079,0.11020365,0.008666217,-0.106432796,-0.07949233,-0.057420075,0.015829682,0.031864464,0.09217957,-0.09777343,0.05309528,-0.06342754
bmy_10q_20180426_000001427218000117,2018-04-26,BMY,10-Q,0.5735347,-1.290933,0.52254915,2.7036364,-1.2344899,3.154272,1.2794836,0.22164187,0.64980006,-0.93696094,0.6010867,-0.50084805,1.4339108,-0.3899106,-0.12740755,0.09269428,-0.48751757,0.8290657,1.7307456,-0.053239405,0.93415576,0.15638095,0.31997848,0.20606017,-0.63537955,0.18241912,-0.0761857,0.17843711,0.0068389177,0.03998375,-0.042025596,0.16485763,-0.050231338,-0.085128665,-0.09237158,-0.0023056269,-0.04172094,-0.035017252,0.061898053,-0.04958561,-0.0035603642,-0.01087749,-0.04410267,0.008660436,-0.027921319,0.02073422,0.01821065,-0.003258586,-0.016153693,0.02103892,0.015839785,-0.0054596663,0.006313503,0.0043060184,-0.030457437,0.012735486,0.0016995668,-0.00026413798,-0.013077438,-0.0053378344,0.00078195333,0.0007187128,0.001648128,0.009201258
bmy_10q_20180726_000001427218000160,2018-07-26,BMY,10-Q,-0.4015851,-2.416188,-0.9059156,3.082896,-1.0927699,4.6957893,2.098561,0.4606398,0.17127812,-1.3040814,0.6664146,0.40882325,-0.47778225,-0.07732323,0.40388465,-0.1048224,-0.016410291,-0.31744868,-0.13942647,-0.2178719,-0.33858788,-0.37266952,-0.2960559,-0.35653162,0.08912557,0.0030552745,-0.3815509,-0.044354796,-0.23351538,-0.10191929,-0.048677206,-0.0343194,0.071196616,0.043669224,0.032691598,-0.005458355,0.05239977,0.024435759,-0.04241568,-0.0038388968,0.0006970763,-0.021145642,0.04335153,-0.054353714,0.017069101,-0.02583769,0.03280908,0.044721603,0.037814617,-0.026573926,-0.012023538,-0.014815919,-0.026542783,-0.0031327605,-0.015976846,-0.015148222,-0.013566613,0.048959523,0.03916377,0.031850576,0.02893138,0.013347864,-0.012123704,-0.0151837915
bmy_10q_20181025_000001427218000197,2018-10-25,BMY,10-Q,-0.2952919,-2.4415607,-0.8378502,2.9544494,-1.1466403,4.6758213,2.2205234,0.50093824,0.07762353,-1.2905185,0.7053085,0.53606176,-0.5183685,-0.04556781,0.34822345,-0.10653925,-0.008434176,-0.29754448,-0.22368407,-0.07561141,-0.43642175,-0.35531133,-0.31045043,-0.25280356,0.099019766,0.07249838,-0.32225895,-0.07724893,-0.20268703,-0.057525396,-0.053545862,0.04049158,0.02764088,0.072687745,0.05287516,0.0048861504,0.06919203,0.032690406,-0.0780015,0.022081763,-0.07767388,0.019934535,0.012670159,0.019663215,0.018674135,-0.0020302832,-0.021285594,-0.04690516,-0.027335286,0.015478611,0.021478653,0.030955743,0.030477226,0.057150006,0.047541738,0.029510558,0.038268447,-0.04222375,-0.007762313,-0.04066211,-0.01490584,-0.0048599243,-0.015759826,0.01379028
bmy_10k_20190225_000001427219000047,2019-02-25,BMY,10-K,5.9506564,0.4037907,-1.4563935,-0.18899083,-0.5389466,-0.84072566,-0.21217498,5.221373,1.7606171,0.43861908,0.0575331,-0.18246484,-0.025446653,-0.21440428,0.3278098,-0.5308299,-0.80695033,-0.25614628,-0.2850294,0.106018126,0.1519922,0.10512617,-0.090777636,-0.06311941,0.16479695,-0.08343059,-0.1530118,0.06631684,0.08064616,-0.059569836,-0.10196422,0.000808239,0.29302645,0.059683084,-0.124761224,0.14371145,-0.12321837,-0.37979984,0.29451716,-0.030863315,-0.07822712,0.24593383,-0.16928768,0.1282242,0.019110918,0.16130547,-0.06438786,-0.006823182,0.06592202,-0.019291312,0.031625003,-0.052862242,-0.029970884,0.041665316,0.039799094,0.010139316,0.0011218786,0.012151331,-0.033427596,-0.075344086,-0.03513342,0.007987022,-0.008090079,-0.027886689
bmy_10q_20190425_000001427219000107,2019-04-25,BMY,10-Q,-4.2335663,0.97371507,-0.33058226,-2.5004814,-1.0656917,0.7244272,0.7066045,-0.3493287,0.91745603,0.015242457,-0.43299684,-0.0045962334,-0.10909033,0.10584277,-0.054814816,-0.34375215,0.30011636,-0.4769364,0.063024044,-0.034099042,-0.03953749,0.042503178,-0.33368385,0.2667489,-0.24413776,-0.08906448,0.28185427,0.028678417,0.08518529,-0.16835964,-0.097907856,0.03122449,0.0902738,-0.010273218,-0.17703438,-0.37068033,-0.12364717,-0.15993083,0.16153419,-0.017078966,-0.17903021,-0.104673564,0.24839222,-0.0715484,-0.21229923,-0.015650839,0.10692096,-0.010390401,0.167956,-0.10434304,0.06421378,-0.02231165,-0.04342413,-0.0047923326,-0.12482971,0.0844388,-0.11796892,-0.039735854,-0.10860884,0.13502064,-0.021734595,0.053117514,-0.03265065,-0.04306698
bmy_10q_20190725_000001427219000160,2019-07-25,BMY,10-Q,-4.2504196,1.2759094,0.2544136,-1.8877559,-0.5221875,0.6291003,0.19158572,-0.06979692,0.40993795,-0.074070096,-0.093826294,0.1401732,-0.008535147,-0.0059946775,-0.08453989,-0.15825129,0.021104932,-0.4431846,0.10781574,-0.16455102,-0.17046297,0.07623482,-0.17626119,0.21333933,-0.070361555,-0.023266017,0.21064496,-0.048231483,0.17827475,-0.20680857,-0.10687734,0.016472816,0.15457642,0.08894873,-0.11743152,-0.38999522,-0.09820311,-0.016913414,0.13881403,-0.13258938,0.11086034,-0.062115908,0.10597575,-0.13085985,-0.09921813,0.076634884,0.15772098,0.12386,-0.008772731,0.020658582,0.0791218,-0.12452462,-0.061686993,0.11236358,0.10256553,-0.033992648,0.11592281,-0.019269288,0.09516758,-0.0418756,-0.013611019,-0.015817285,0.07195288,0.032208666
bmy_10q_20191031_000001427219000194,2019-10-31,BMY,10-Q,0.9188454,-2.2783217,-0.28939235,2.8432128,-1.7983284,4.2286654,1.628762,0.5251801,-0.40881786,-0.644794,-0.010697424,0.053581715,-0.10203886,0.1839171,-0.47293973,0.59290504,0.10223788,-0.1141234,-0.84921956,0.6793355,0.10638544,0.57143366,0.76082176,0.82094336,0.41203514,-0.30776846,0.78083587,0.025822878,0.36172605,0.2638042,0.11364184,-0.11941552,-0.09443289,0.012980342,-0.0056283474,0.07674217,-0.09406261,-0.041952968,0.03965056,-0.008554786,0.02158752,0.006808758,-0.0030819178,0.031027377,0.045651793,-0.008851677,-0.026427567,-0.021396995,0.008270025,-0.0006881654,-0.030440718,-0.004004143,-0.023329616,-0.046943724,-0.0053930283,-0.02734369,-0.015509963,0.011171579,-0.0062382817,-0.011092424,-0.011469245,-0.011219859,0.015909314,-0.0073994696
bmy_10k_20200224_000001427220000082,2020-02-24,BMY,10-K,6.306173,0.14148903,-1.3021337,-0.2674005,-0.91073465,-0.8191837,-0.16008735,4.9187613,1.6296462,0.5746541,-0.11277286,-0.23287702,-0.09487724,-0.39382243,0.31750345,-0.5595422,-0.83238065,-0.25958872,-0.10093713,0.32412064,0.23080876,0.17540321,-0.11237097,0.12589025,-0.011898279,-0.04038471,0.11322284,-0.008647203,-0.09894097,0.05792308,0.10511155,0.081956625,-0.2681957,-0.070231676,0.108305335,-0.10943842,0.11976939,0.38686758,-0.36637974,0.030124426,0.10400709,-0.23429489,0.17845476,-0.112605214,-0.018903017,-0.1292996,0.06422269,0.0011954308,-0.062429905,0.0048416257,-0.04706812,0.067068785,0.038936496,-0.034248233,-0.025056064,-0.024349034,-0.0149201155,-0.00072041154,0.02721554,0.07822323,0.038719743,-0.015042782,0.017215014,0.015987933
bmy_10q_20200507_000001427220000168,2020-05-07,BMY,10-Q,-2.5300078,-0.5891459,0.32839227,1.1722543,0.02895689,0.97776556,-0.3990701,0.073533446,-0.49401686,0.84864455,-0.5453487,-1.1076226,-0.031520367,0.16716886,-0.989028,0.7079444,-0.4168893,-0.008718416,0.5290413,0.18403623,-0.077396095,0.1551272,-0.16531092,-0.36361265,0.5550555,0.18190461,0.15725458,0.031144142,-0.28765798,-0.37490553,0.56982744,0.07862592,0.2305572,0.48893225,0.12435317,-0.04809594,-0.20606224,-0.20204842,-0.2089743,0.10989094,0.09389502,-0.044815004,-0.030853033,-0.06600273,-0.05447042,-0.11507453,0.067296624,-0.07364452,0.00429523,0.06247306,-0.072407305,-0.005511053,0.026799321,0.12711254,-0.012188077,0.01070255,-0.088074684,-0.060782522,-0.026043475,0.015021145,-0.04794559,-0.01763773,0.0048292875,0.010962307
bmy_10q_20200806_000001427220000229,2020-08-06,BMY,10-Q,-1.1529828,-0.25193977,1.3416378,0.76715636,-1.8529553,1.9437222,-0.5359928,0.023236156,-0.50072193,1.4768813,-0.95669615,-1.3851192,-0.1887579,0.13282186,-1.1060048,0.41214514,-0.08910975,0.25971287,-0.28408766,0.6679055,-0.18336374,-0.31745303,-0.50512314,-0.09098458,-0.3210826,-0.43888834,-0.6852993,0.28000337,0.2959907,0.3845272,-0.5430887,-0.2904564,-0.05922973,-0.0004913807,-0.08708453,-0.012734175,-0.12091802,0.090700746,-0.044955432,-0.062299863,0.14542174,0.007879317,-0.070521,-0.006243825,-0.087560415,-0.031407878,0.021142244,0.02300179,0.028295755,0.10234472,0.03218925,0.031244732,0.031231344,-0.0049248934,-0.035987556,-0.0018415153,0.017583609,0.00714916,-0.020156503,-0.00944829,-0.00077557564,-0.007264495,0.0403592,-0.012056261
bmy_10q_20201105_000001427220000279,2020-11-05,BMY,10-Q,-2.5892813,-1.922155,-0.7661483,1.6118186,-0.05746889,0.6307831,0.24080431,-0.18953735,-0.1419993,0.87281436,-0.57467586,-1.1375537,-0.0557518,0.095053375,-0.8746439,0.659703,-0.4830585,-0.27421236,0.20372391,0.30013588,0.0729042,-0.15057546,-0.33495617,-0.43921065,0.29505163,0.33699745,0.2507391,-0.0413481,-0.16369069,0.0106624365,0.32292578,-0.13676882,0.029160619,-0.4897753,-0.0012410879,-0.09052062,0.37146187,0.15736449,0.35741866,-0.049140006,-0.24216193,0.095228076,0.14104319,-0.017130256,0.110192776,0.092880145,-0.07239181,0.032895327,-0.034418106,-0.14099668,0.083877146,-0.004015602,-0.080096126,-0.07226753,0.037859738,-0.058676064,0.046907783,0.03915274,0.035441995,-0.0074789524,0.038233012,0.00772202,-0.026410043,0.0026712716
bmy_10k_20210210_000001427221000066,2021-02-10,BMY,10-K,7.336,-1.4678953,-1.2822213,-1.5024908,-0.53959656,-0.5536617,-0.17174569,4.4536743,0.21181071,-0.15071023,0.22877975,0.9440205,0.20864582,1.5555798,-1.3254281,0.85756207,1.6037929,0.39075226,0.4422152,-0.55917513,-0.38291323,-0.051039338,0.16659528,-0.1415186,-0.17786336,0.15104538,-0.0077394247,-0.11645794,-0.090863466,0.1224941,0.018700317,-0.12317634,-0.019454777,-0.031331897,0.0014019012,-0.0060061216,0.032822907,0.008835435,0.03267628,0.023670077,-0.004017085,-0.016476274,0.010578752,-0.021082819,-0.000233531,-0.020765767,0.011466026,-0.0017784834,-0.021536946,0.010472119,0.015103191,-0.010449395,0.003812313,-0.0061597824,-0.0148383975,0.0036281347,0.006828308,-0.016398251,-0.0013303757,0.004264891,-7.420778e-05,0.0044550896,-0.0038371682,0.0074726045
bmy_10q_20210429_000001427221000126,2021-04-29,BMY,10-Q,-4.239832,0.4365499,-0.5193994,-3.233503,-1.3077967,0.25749278,0.9648056,-0.63420075,1.0348752,-0.14079928,-0.32697606,-0.25854635,0.10465932,0.06710482,-0.33093214,-0.35532665,0.10273719,-0.52284867,0.18479514,-0.1452915,-0.32708597,0.17736667,-0.43228483,0.26344585,-0.27351892,-0.054567397,0.089800835,0.13409162,-0.04143262,-0.0935806,0.040510908,0.08239269,-0.053031445,0.0116785765,-0.05932784,0.11950576,0.021388888,0.07760048,0.009980321,0.105968,0.002284214,0.085930586,-0.19197643,0.0887323,0.022608995,-0.015335441,-0.13894498,-0.12048423,-0.054361463,-0.01863113,-0.112968266,0.01809042,-0.058643043,-0.05904138,-0.062853575,-0.0049260855,-0.035199404,-0.11641091,-0.06769025,0.00020849705,-0.05986859,-0.06476128,-0.118733406,-0.052442938
bmy_10q_20210728_000001427221000186,2021-07-28,BMY,10-Q,-4.2698417,0.8872063,0.054910183,-2.9276056,-1.0261288,0.28562784,0.40291655,-0.4953094,0.74542093,-0.22162795,-0.2408764,-0.15564752,0.2467438,-0.08310619,-0.4143858,-0.25184488,0.12848037,-0.43576103,0.19914103,-0.12115419,-0.5097614,0.25582522,-0.48356175,0.4303745,-0.24266791,-0.1488908,0.14753997,0.23282921,-0.004540324,-0.07011688,0.11371484,0.11228514,-0.022412956,0.020599365,0.06240475,0.08240068,0.09173126,0.060823202,-0.06429589,0.057395607,0.035525165,0.11335999,-0.12168169,0.035571337,0.06700897,0.030161247,-0.04161167,-0.027848125,-0.13614106,0.061934352,0.045446187,0.0250386,0.06379515,-0.0882023,0.01865518,-0.00397864,0.07791674,0.047834486,-0.00021159649,-0.042155743,0.025677621,0.049695015,0.032731652,0.07006268
bmy_10q_20211027_000001427221000224,2021-10-27,BMY,10-Q,-4.1131706,0.7329745,0.02225566,-2.804871,-0.9531045,0.29118967,0.36438668,-0.45609367,0.7714113,-0.35625482,-0.08650696,-0.16587877,0.16303027,-0.073670655,-0.3491249,-0.31135297,0.08213246,-0.2901347,0.29664254,-0.21904111,-0.4883849,0.27362287,-0.40338135,0.29051924,-0.13304627,-0.05209744,0.17771792,0.19564986,-0.0907706,-0.1512729,0.113154,0.04505372,0.02573049,0.04836476,-0.030913949,0.02961886,0.037286147,0.10954118,-0.038280487,0.08486581,0.028500572,0.07097441,-0.08648753,-0.0057088733,0.064357996,0.029289804,-0.006319523,0.06544721,-0.002842307,0.05446005,-0.08732419,-0.0029485747,0.06198591,-0.078124225,0.102538824,-0.0752241,0.054671645,0.099541724,0.019952595,-0.0121359825,0.05081302,0.0002850294,0.083515644,-0.010608599
bmy_10k_20220209_000001427222000051,2022-02-09,BMY,10-K,7.325104,-1.4367231,-1.3550373,-1.5260172,-0.68841267,-0.66014683,-0.15181631,4.6301255,0.26342836,-0.13326097,0.199261,0.9431269,0.30259514,1.417377,-1.2458456,0.8182974,1.4978054,0.40461236,0.46226192,-0.46003294,-0.39227802,0.022666156,0.11704075,-0.07556319,-0.28077006,0.057240546,0.007936358,-0.16192937,-0.085293055,0.227566,-0.00074558705,-0.053191423,0.05426842,0.029788852,0.004794121,0.014652491,0.032400608,0.015310168,-0.023899615,0.019263893,-0.05895117,0.08459753,0.020682931,-0.101697326,0.034567475,0.0071326643,-0.11207408,0.05635345,-0.021214962,0.049018025,-0.074287295,-0.0026865825,-0.03914994,0.0028612018,-0.041876495,0.021560103,0.10766077,-0.034255415,0.0007749796,-0.033007383,-0.02626355,0.053362727,0.004032314,0.02102004
bmy_10q_20220429_000001427222000114,2022-04-29,BMY,10-Q,-4.725509,0.30694675,-0.8912219,-2.847448,-0.36015224,0.07211399,0.8314774,-0.6986981,0.98411953,-0.10073817,0.050432935,-0.4802153,0.15263963,0.12837386,-0.364802,-0.22522736,0.09918648,-0.6146352,0.23926497,-0.11998749,-0.42158204,0.15162566,-0.42345643,0.4099605,0.047008336,0.15398413,-0.036593795,0.20890552,-0.052318096,0.041553378,0.04684017,0.1980362,-0.06080991,-0.06793094,-0.07170117,0.20563328,0.17782597,0.16792154,0.1436972,0.17223448,-0.022962153,0.05542296,-0.24391878,0.23078346,-0.09741819,-0.045205235,-0.02240777,0.0056144,-0.1622665,-0.05116597,-0.040464044,0.04894654,0.04543042,-0.059918165,-0.09373921,-0.09599781,0.013721466,-0.057846516,-0.042479515,0.033333004,0.004498005,-0.005414486,-0.15326452,0.08090116
bmy_10q_20220727_000001427222000166,2022-07-27,BMY,10-Q,-4.672493,0.6260419,-0.35956562,-2.8152986,-0.14934325,0.0029287338,0.47433662,-0.45870447,0.6645241,-0.23515177,0.19636609,-0.3709669,0.22833812,-0.017781377,-0.36615884,-0.19505692,0.089748204,-0.39273694,0.34844494,-0.08884466,-0.5509907,0.2921912,-0.4460721,0.45178342,0.1059711,-0.055215,0.035978675,0.17758656,-0.060276985,-0.0051671267,-0.022253886,0.13680911,-0.108777106,0.06084788,-0.041132808,0.24703479,0.15729101,0.14834857,0.027995706,0.123743445,0.007931888,0.0097574,-0.1814785,0.07696527,0.010213971,0.0012396276,-0.012763619,0.113667965,-0.08599329,-0.031609148,-0.054434597,0.039060157,-0.0050780773,-0.005401194,-0.009885371,-0.09208095,0.10599363,0.030470818,-0.03822416,-0.020474553,-0.014157683,0.017126441,0.0485605,0.10813789
bmy_10q_20221026_000001427222000196,2022-10-26,BMY,10-Q,-4.478093,0.64634085,-0.34703243,-2.1863654,0.016797304,0.2762959,0.35576332,-0.3915037,0.5640626,-0.0973413,0.13967521,-0.35599732,0.15999973,0.08726734,-0.27278876,-0.15872812,0.106503844,-0.38054103,0.28300548,-0.110560894,-0.3794465,0.27795398,-0.4504043,0.22602582,0.046085715,0.043690085,-0.012542963,0.13966525,-0.094190955,-0.0522871,-0.034708798,0.09318185,-0.052882075,0.104917526,-0.03291428,0.15169215,0.010357127,0.18875778,0.0120536685,0.07159603,0.11467579,0.10292226,-0.23723626,0.05227393,-0.026172161,0.045729965,-0.0351187,-0.07785702,-0.081023335,0.035775423,-0.040964037,0.02708155,0.04384917,-0.046898723,-0.06485337,-0.09885198,0.037896395,0.029827029,0.07370484,-0.014894307,0.050653726,0.015657425,-0.01155293,0.031990334
bmy_10k_20230214_000001427223000046,2023-02-14,BMY,10-K,7.320189,-1.4709499,-1.2453096,-1.5647454,-0.59555054,-0.57073426,-0.16542351,4.549365,0.22125986,-0.15284157,0.22039561,0.9588413,0.17921472,1.5585276,-1.3031373,0.8520181,1.5878577,0.3492189,0.45158148,-0.5604583,-0.39498883,-0.0718869,0.15057862,-0.09816241,-0.16683829,0.14135307,-0.063185334,-0.13869977,-0.09488189,0.1269393,0.066559635,-0.09773314,0.0022062063,0.021679401,0.016364932,-0.03919232,0.030326247,0.032423258,0.05544585,-0.03194666,0.034958936,-0.0016351342,-0.014052272,-0.062260628,0.03088355,-0.007386446,0.009310126,0.0059144497,-0.027566433,-0.036438316,-0.037525445,-0.010410719,0.03345424,0.013329089,0.04024899,-0.035117924,0.001883626,-0.039743274,-0.03158796,-0.0021975636,0.042873025,0.0033373833,0.031638205,0.046545282
bmy_10q_20230427_000001427223000104,2023-04-27,BMY,10-Q,-5.890727,1.1219869,-0.71467245,-3.0786045,0.7563313,-0.39588714,0.24604195,-0.55766433,0.7351196,-0.4469943,0.4037211,-0.48427117,0.21241045,-0.10783449,-0.34408808,-0.16103077,0.062312365,-0.026611969,0.5791638,-0.115481675,-0.73219985,0.32054973,-0.76465476,0.34659147,0.13717878,-0.00034850836,-0.042645454,0.28513706,-0.21206653,0.107761145,0.0071826354,0.35570455,-0.08876711,0.10011661,-0.12312877,0.44456875,0.047942415,0.14195418,-0.031022906,0.23337162,-0.022644326,0.29310307,-0.3221792,0.041782975,-0.17830479,0.116686486,-0.09610945,-0.006023884,-0.061672688,-0.039651245,-0.06711878,0.0069958195,0.06684345,-0.40279794,0.06823516,-0.013231397,-0.18631911,0.13977456,-0.060795784,-0.014635444,0.16404796,0.07129204,0.0018732548,0.1662439
bmy_10q_20230727_000001427223000152,2023-07-27,BMY,10-Q,-6.4278355,1.2592854,-0.8642051,-2.3641453,2.107359,-0.60076773,0.053761423,-0.23747748,0.38419142,-0.48928344,0.7900102,-0.577204,0.30855072,-0.111956656,-0.37765586,0.16360617,-0.12554598,0.13253014,0.52548146,-0.13129777,-0.77839106,0.46470532,-0.596321,0.36502123,0.48421052,-0.11463535,-0.1360513,0.20444822,-0.24511564,0.054152966,-0.079089046,0.17233062,0.016652763,0.23875308,-0.1949848,0.3958733,0.15590602,0.21876442,-0.15988469,0.20883411,0.00784187,0.20494667,-0.25678205,-0.029657304,-0.04689133,0.1554575,-0.03678465,0.062960744,-0.10344422,0.019599289,-0.017154157,0.008461863,0.062206328,-0.429336,0.063797,-0.025093585,-0.112065196,0.07855362,-0.020852923,0.062750995,0.08154991,0.099359274,0.054082453,0.1458381
bmy_10q_20231026_000001427223000181,2023-10-26,BMY,10-Q,-6.420033,1.1657691,-0.8545141,-2.41823,1.9840529,-0.69611657,-0.121824205,-0.1288203,0.39576438,-0.5317267,0.79605025,-0.6127094,0.40641594,-0.16777834,-0.3766998,0.2123115,-0.07798374,0.09230749,0.5805429,-0.13759762,-0.84547514,0.40492094,-0.49194574,0.43848157,0.5002504,-0.12349838,-0.25446832,0.22889996,-0.24472928,0.04429257,-0.021492094,0.19063401,-0.015042245,0.29885972,-0.14295697,0.41937172,0.109512456,0.27199948,-0.057947397,0.21182948,0.13257915,0.24942571,-0.27831292,-0.033308625,0.03522861,0.12685433,-0.06879097,0.1211828,0.0141278505,-0.00486961,-0.08594118,0.013523981,-0.019175649,-0.3560828,0.10541475,-0.07025862,-0.036936164,0.19462055,-0.022061229,-0.01832515,0.108932495,0.13183093,0.1376766,0.17541982
gild_10k_20180227_000088209518000008,2018-02-27,GILD,10-K,-4.3736105,-3.0122936,-2.1538684,0.26426053,-2.0262456,-0.9880612,-0.1051808,-0.24977374,-0.36940125,0.29187065,-0.14433976,-0.5381874,-0.018188,0.2198363,-0.1608808,-0.27784538,-0.28514254,-0.029020071,0.058470726,-0.40016413,-0.3352732,-0.11215842,0.62015134,0.4522215,0.04744816,0.030577362,-0.13768137,0.26871336,-0.29365313,-0.084512115,-0.10257505,-0.004201412,0.025070846,-0.061219096,0.122837424,0.06492412,-0.026912212,-0.00070655346,-0.03992659,0.11459839,0.022227883,-0.023727357,0.14175797,0.064141214,0.0848012,-0.0323516,0.02114737,0.10664976,0.052730918,-0.032866776,0.09267488,0.041306578,0.033992648,0.17596102,0.03395009,0.13387537,0.14862037,-0.08288902,0.022500455,-0.056809008,-0.056484103,-0.112505555,-0.03128022,-0.078036696
gild_10q_20180509_000088209518000015,2018-05-09,GILD,10-Q,1.9637842,5.2786827,1.0819278,1.9239872,-0.47862887,-0.9759494,0.31556964,0.06509775,-0.9579729,-0.92004,-0.23428968,-0.18328905,0.6202251,0.40483767,-0.17553806,-0.38108826,-0.10085079,-0.27047592,-0.14626098,0.052107036,0.037799,-0.08106369,0.037523746,-0.07796812,0.006217301,0.0427863,-0.00965786,-0.023694873,-0.026840806,0.047395468,0.042973824,-0.006064415,-0.009283245,0.011489511,0.011617899,-0.0025619268,-0.057811946,0.0568918,-0.0036759377,0.06618467,-0.026643619,-0.060846984,0.019986987,-0.0050255656,-0.0025904179,0.021758944,-0.021990359,0.04321003,0.03853035,0.03168863,0.050833702,-0.027330369,-0.005278051,-0.001435101,-0.00019621849,0.015248716,-0.004882574,-0.039365143,-0.029421031,-0.036952555,0.05010134,0.011073232,0.0418756,-0.040165067
gild_10q_20180806_000088209518000022,2018-08-06,GILD,10-Q,1.990478,5.3145475,1.084106,1.8769815,-0.49402452,-1.0417681,0.3023885,0.06366664,-1.0143542,-0.8915225,-0.25774345,-0.18952322,0.72680366,0.45655978,-0.15378237,-0.33365393,-0.06616065,-0.30677134,-0.12288499,0.08127999,0.029405147,-0.09102625,-0.001463294,-0.058900833,0.014861226,0.07847601,-0.020727754,-0.0054000616,0.02587533,0.05909717,0.0065266564,-0.008915186,-0.0043213367,0.021734357,-0.054738283,-0.0009018183,0.038367376,-0.028390527,-0.033682942,-0.016094059,0.0005629957,-0.0019105077,-0.010527372,-0.004301071,0.006784439,0.0051895976,0.031488836,-0.0199548,-0.028197885,0.008787692,-0.01786372,0.035251774,0.015837371,0.017386496,-0.011444807,-0.013380736,0.0017728806,0.050587416,0.051876128,0.059125423,-0.034390956,-0.008191586,-0.054083586,0.025599733
gild_10q_20181106_000088209518000029,2018-11-06,GILD,10-Q,1.9637842,5.2786827,1.0819278,1.9239872,-0.47862887,-0.9759494,0.31556964,0.06509775,-0.9579729,-0.92004,-0.23428968,-0.18328905,0.6202251,0.40483767,-0.17553806,-0.38108826,-0.10085079,-0.27047592,-0.14626098,0.052107036,0.037799,-0.08106369,0.037523746,-0.07796812,0.006217301,0.0427863,-0.00965786,-0.023694873,-0.026840806,0.047395468,0.042973824,-0.006064415,-0.009283245,0.011489511,0.011617899,-0.0025619268,-0.057811946,0.0568918,-0.0036759377,0.06618467,-0.026643619,-0.060846984,0.019986987,-0.0050255656,-0.0025904179,0.021758944,-0.021990359,0.04321003,0.03853035,0.03168863,0.050833702,-0.027330369,-0.005278051,-0.001435101,-0.00019621849,0.015248716,-0.004882574,-0.039365143,-0.029421031,-0.036952555,0.05010134,0.011073232,0.0418756,-0.040165067
gild_10k_20190226_000088209519000006,2019-02-26,GILD,10-K,-4.9314575,-1.4328501,-1.8902475,-0.31941843,-0.4473486,-0.6285397,0.37201238,-0.08587742,-0.2845836,0.1130628,-0.10429503,-0.20923972,0.07043457,0.017104477,-0.10631275,-0.09945083,-0.11245656,0.16184305,0.04014659,-0.18750542,-0.14105338,0.043569654,0.21232557,0.1532414,0.25335044,0.023256361,-0.049835324,0.12726748,-0.21786678,-0.14924526,-0.24139982,-0.024925947,0.031876683,0.0024341345,-0.02450025,0.060062766,0.01747714,-0.037309647,-0.0443179,0.1933178,0.026267566,-0.094067335,0.026846528,0.019707441,0.15723598,0.018262386,-0.09857458,0.103971004,0.06537509,-0.031333923,0.06831291,0.124846086,0.039230943,0.00341779,0.021194637,0.13539797,-0.055594802,0.040081143,-0.10041541,0.05645007,-0.021067932,0.10022175,-0.027500033,0.05030285
